,Word,Weight,POS
493,heboh,4.0503229090014505,NN
494,ketemu,4.0450169239070695,VB
495,deket,4.038724250428876,FW
496,repost,4.0377694076986375,FW
497,manuskrip,4.036233820366401,FW
498,tewas,4.023534887494816,VB
499,pemuda,4.0134584052159505,NN
500,racana,3.9979444340681503,NN
501,fahruddin,3.953110923967672,FW
502,informasi,3.937154650881498,NN
503,cadar,3.931732269059656,NN
504,twitter,3.9244215719272093,NN
505,job,3.920279288781586,NN
506,sembah,3.9108125835541365,FW
507,at,3.901760709474498,NN
508,upacara,3.90166622346897,NN
509,by,3.900951873847031,FW
510,siar,3.896052289982598,JJ
511,makan,3.8886897061441497,VB
512,batas,3.884760984803966,NN
513,era,3.8730324500484574,NN
514,iya,3.860482657169073,NN
515,limafutsal,3.8594882463895512,JJ
516,ligamahasiswa,3.8594882463895512,NN
517,cjyc,3.8594882463895512,FW
518,awalmasadepan,3.8594882463895512,NN
519,ngaji,3.8558589026567884,NN
520,in,3.843172142993198,NN
521,cipta,3.8361813262839446,NN
522,direktur,3.8349767081893003,NN
523,muka,3.8317589115594144,NN
524,teater,3.824075599330118,NN
525,resmi,3.804994463840541,JJ
526,bener,3.8047626670516177,NN
527,umara,3.8020955167442203,NN
528,duet,3.8020955167442203,NN
529,uii,3.799839423652967,NN
530,no,3.796725212310043,NN
531,sucipto,3.781946914304276,NN
532,lingkung,3.779307144457411,VB
533,coba,3.7604584337332727,VB
534,sore,3.7533003495341357,NN
535,syahrur,3.751482040565687,NN
536,larang,3.7188410752846677,NN
537,riset,3.7131480269162003,NN
538,facebook,3.7027532543389596,FW
539,rumah,3.7005032000317892,NN
540,dasar,3.678432790856538,NN
541,dharma,3.6697868519275514,NN
542,hotel,3.6667619116522867,NN
543,menristekdikti,3.6616197840818594,NN
544,juang,3.6561205891534443,NN
545,tari,3.651897820891049,IN
546,kualitas,3.648219577575095,NN
547,maret,3.6227427976340385,FW
548,moderasi,3.61857893660236,NN
549,sanata,3.6087946748770614,NN
550,gondokusuman,3.6087145360191735,NN
551,lobby,3.6087145360191735,FW
552,demang,3.6087145360191735,NN
553,lawan,3.606781946799453,NN
554,jalin,3.605477258943626,FW
555,perempuan,3.604570498960539,NN
556,beasiswa,3.6021908333340957,NN
557,sholat,3.5861180446984826,NN
558,sbmptn,3.580062061255489,NN
559,institusi,3.577400524753462,NN
560,cepat,3.5758551390521824,JJ
561,ambil,3.56547016292523,VB
562,allah,3.5563536176154185,NN
563,absah,3.550868902361979,NN
564,ii,3.547363962379451,NN
565,perintah,3.5457481703864557,NN
566,kisah,3.5251679561006872,VB
567,pasca,3.519976447044801,X
568,kelas,3.516687000509304,NN
569,rakyat,3.5033343928011265,NN
570,maba,3.4956238847751533,NN
571,tdk,3.487510352157665,NN
572,banget,3.4812340259281354,NN
573,um,3.4733293840380104,FW
574,center,3.470304919091162,FW
575,psikologi,3.4689326989938114,NN
576,dekan,3.4686466564514467,VB
577,belah,3.458667640538908,NN
578,liberal,3.450091157408819,JJ
579,tolong,3.4456768231426436,VB
580,keren,3.427704064425271,NN
581,tanam,3.4107829575312976,CD
582,muncul,3.4047618241917084,VB
583,wawancara,3.3969798172479093,NN
584,simak,3.391760372516316,NN
585,materi,3.382332171399658,NN
586,live,3.365306674999385,FW
587,cari,3.344579528654561,NN
588,ana,3.3412529275435388,NN
589,duga,3.3392724224913373,NN
590,depok,3.3380923176798194,NN
591,gorontalo,3.3344738418357087,FW
592,bersih,3.3339802142393395,JJ
593,talkshow,3.333363028004414,FW
594,gunungkidul,3.3231023246293816,VB
595,kantor,3.3216580951880816,NN
596,mata,3.3196695055453227,NN
597,seru,3.314187868884603,VB
598,pas,3.311083027246781,NN
599,internasional,3.3109081942323435,JJ
600,free,3.3067590684021932,NN
601,jam,3.2940109305809506,NN
602,barat,3.289110257987815,NN
603,training,3.2786823123183346,NN
604,kritik,3.2733143321174007,NN
605,indonesiamaju,3.2652312278093447,NN
606,berkah,3.257447552578827,NN
607,arti,3.25331637029,NN
608,komunitas,3.2528601462532096,NN
609,poliklinik,3.2513755991663986,NN
610,kemenag,3.2459815881403706,FW
611,legal,3.2440447575476323,JJ
612,sharing,3.2423530447102795,FW
613,gunung,3.2281443736188518,NN
614,hmps,3.2263168468686887,FW
615,catat,3.2246836470680704,VB
616,link,3.219682808425169,NN
617,parkir,3.2096605345413014,NN
618,ttg,3.209279110141403,NN
619,youth,3.2013790935574638,FW
620,harap,3.1996517201597783,VB
621,butuh,3.1953464166143233,VB
622,tantang,3.181686213924847,NN
623,sept,3.1783042503023977,NN
624,fisika,3.178114847027837,SC
625,pt,3.1763866478115723,NN
626,uns,3.174798722849063,FW
627,sudirman,3.1744348059036973,NN
628,utk,3.1727189524047517,NN
629,aceh,3.1600055976185217,FW
630,rencana,3.151662103402467,NN
631,cabang,3.147003325117462,NN
632,sehat,3.1372416207392524,JJ
633,loh,3.113896193385207,NN
634,organisasi,3.1122551615972283,NN
635,narasumber,3.1063815835688273,NN
636,eska,3.100707656043002,NN
637,kos,3.0972980181583676,NN
638,rame,3.0960104564350974,FW
639,code,3.095745330196617,NN
640,qr,3.095745330196617,NN
641,univ,3.084171123497694,FW
642,sastra,3.082112647335698,NN
643,ulang,3.079484005751388,VB
644,magister,3.0758451874399046,FW
645,sabet,3.0668467083935798,NN
646,gerak,3.058849320694137,NN
647,upn,3.058100240849662,FW
648,aju,3.056442651834874,FW
649,jendral,3.0473276933700797,JJ
650,saudara,3.040522905651854,NN
651,mantan,3.0401205768842487,JJ
652,inspirasi,3.0345950852217682,NN
653,pantau,3.030847291304896,CC
654,tuhan,3.02984972514581,NN
655,event,3.0132310737719936,FW
656,span,3.0087711215870927,NN
657,ajak,3.0061863319471946,FW
658,idul,3.0028994021389717,NN
659,tanding,2.996426958656045,VB
660,haji,2.9913078967217603,NN
661,sobat,2.9906533189556264,NN
662,milenial,2.9873479861522334,JJ
663,zain,2.9765006516646264,IN
664,ui,2.9751783418781033,NN
665,nang,2.9736242699972513,NN
666,sedia,2.9685620427363597,VB
667,paham,2.9483395207356105,NN
668,halaman,2.9479966859150046,NN
669,camp,2.946979943965393,FW
670,bagus,2.944846186374962,JJ
671,btw,2.938463919037327,NN
672,api,2.9289402268844706,NN
673,adisucipto,2.9216366880564424,NN
674,dgn,2.9202347530589963,NN
675,pandang,2.90512490125701,VB
676,inklusi,2.9001204785500865,NN
677,bantul,2.8987900434807323,VB
678,sila,2.898570413814674,SC
679,sejarah,2.8958229967903324,NN
680,motivasi,2.89580511695165,NN
681,dokter,2.8911454537321513,NN
682,jg,2.8869904405291176,FW
683,hidup,2.885562330532587,NN
684,si,2.885099908503802,NN
685,rutin,2.880643584834633,NN
686,gt,2.8768634060687446,FW
687,januari,2.865391982335869,NN
688,online,2.8642988197262493,FW
689,uinjogja,2.8609533211016123,NN
690,com,2.859665588005637,NN
691,arab,2.8533931286367826,NNP
692,kirim,2.847919568826889,FW
693,aplikasi,2.84340648859841,NN
694,intim,2.840855974803846,NN
695,competition,2.840182259471381,FW
696,pasu,2.839905254453739,FW
697,bakar,2.839221241518729,VB
698,damai,2.8364804716681316,JJ
699,percaya,2.834986143371935,VB
700,bentuk,2.8341817331376022,NN
701,pemprov,2.8240268262461106,FW
702,adha,2.8199817081045597,NN
703,khilafah,2.8119023033921793,NN
704,olimpiade,2.810423711679061,FW
705,biology,2.809070175410865,FW
706,serah,2.801591030954116,NN
707,gratis,2.7996512099649173,JJ
708,hidayatullah,2.796910961626528,NN
709,islamic,2.7930369217206894,FW
710,multi,2.7897176995247004,NN
711,purpose,2.7897176995247004,NN
712,magang,2.7869720506705815,NN
713,kakak,2.7831684651320665,VB
714,pesan,2.7760228106004585,NN
715,quran,2.7474925204261558,NN
716,lintang,2.7453225451688814,VB
717,songo,2.7453225451688814,NN
718,breaking,2.7342420855695355,FW
719,syakur,2.732518852892241,NN
720,nusantara,2.7323172176582484,NN
721,gelanggang,2.7294966146985016,NN
722,ngga,2.729242805607661,SC
723,nanya,2.723195892231841,RB
724,film,2.7192935382331886,NN
725,milal,2.7154135728843514,NN
726,sadar,2.715358935874001,NN
727,aktif,2.7148141842615074,JJ
728,dur,2.7146832692058194,NN
729,nglanggeran,2.7057640227331428,NN
730,purba,2.7057640227331428,NN
731,pakai,2.7027354098810354,NN
732,saksi,2.7011390124554815,NN
733,nyanyi,2.70025036187829,FW
734,mbak,2.698719858652871,VB
735,saintek,2.698111414023478,NN
736,dies,2.696284378324876,NN
737,gitu,2.6962800830741145,SC
738,saw,2.6907369383594513,FW
739,soon,2.688306414530009,FW
740,unit,2.6881988327625432,NN
741,daya,2.6752338050459414,NN
742,yk,2.6746868864284155,NN
743,proses,2.6690354120152175,NN
744,laksda,2.6639897892950524,VB
745,gender,2.6625238722189692,FW
746,ajang,2.6593686291867678,FW
747,sultan,2.657297463946231,NN
748,unjung,2.654219205523619,NN
749,liat,2.650343739822153,NN
750,sistem,2.6481004257214,NN
751,khusus,2.6400189124058135,JJ
752,mustaqim,2.6369113847041725,NN
753,bareng,2.6313903020171483,NN
754,kelola,2.6246124464347935,VB
755,bikin,2.6237295734222856,RB
756,ah,2.6234283989708524,NN
757,nder,2.613131125087485,NN
758,hak,2.6070499981573017,NN
759,administrasi,2.6043189206720863,NN
760,pecat,2.602823391707427,VB
761,fb,2.602495915240634,NN
762,save,2.5979709733700362,FW
763,date,2.5979709733700362,FW
764,zuhri,2.594530490694677,NN
765,syar,2.5933906063860928,VB
766,hilang,2.5899340964806483,VB
767,murah,2.5889557390909355,JJ
768,gagal,2.586438663629561,JJ
769,gila,2.586112641330102,SC
770,team,2.585409484638003,FW
771,oh,2.5765824874437544,NN
772,htm,2.5764155410812264,FW
773,integritas,2.5713414723555736,NN
774,lab,2.5708028992972785,NN
