,Word,POS
776,tua,JJ
777,mondok,VB
778,anak,NN
779,uin,NN
780,sunan,NN
781,kalijaga,NN
782,bangkitmedia,PRP
783,adi,NN
784,mohon,FW
785,ijin,FW
786,military,FW
787,strategy,FW
788,sun,FW
789,tzu,FW
790,strategi,NN
791,beda,VB
792,google,FW
793,kalo,FW
794,ktik,FW
795,sun,FW
796,tzu,FW
797,yg,FW
798,muncul,VB
799,strategi,NN
800,wikipedia,NN
801,trus,FW
802,youtube,FW
803,pnjlasanny,FW
804,dsen,FW
805,filsafat,VB
806,uin,NN
807,sunan,NN
808,kalijaga,NN
809,farudhin,NN
810,faiz,NN
811,filsafat,NN
812,sun,VB
813,tzu,NN
814,pakenya,RB
815,yg,VB
816,strategi,NN
817,tmkh,JJ
818,kisah,VB
819,orang,NN
820,tua,JJ
821,mondok,VB
822,anak,NN
823,uin,NN
824,sunan,NN
825,kalijaga,NN
826,bangkitmedia,PRP
827,saiful,VB
828,islam,NN
829,jamaluddin,NN
830,profil,NN
831,uin,NN
832,sunan,NN
833,kalijaga,NN
834,yogyakarta,CC
835,reputasi,NN
836,maju,NN
837,bangsa,NN
838,semangat,NN
839,optimisme,NN
840,pemuda,NN
841,dlm,NN
842,songsong,VB
843,saing,NN
844,global,JJ
845,kreativitas,NN
846,cita,NN
847,bangsa,NN
848,pesan,NN
849,fachir,NN
850,mahasiswa,NN
851,uin,NN
852,sunan,NN
853,kalijaga,NN
854,inidiplomasi,NN
855,uin,NN
856,sunan,NN
857,kalijaga,NN
858,yogyakarta,NN
859,wamenlufachir,NN
860,indonesia,NN
861,konsisten,JJ
862,pegang,VB
863,teguh,VB
864,pd,NN
865,prinsip,NN
866,polugri,NN
867,bebas,JJ
868,aktif,JJ
869,jalan,NN
870,amanat,NN
871,konstitusi,NN
872,kontribusi,NN
873,wujud,VB
874,tertib,NN
875,dunia,NN
876,inidiplomasi,NN
877,fact,FW
878,facts,FW
879,about,FW
880,me,FW
881,fangirl,FW
882,koriya,NN
883,koriyaan,NN
884,suka,VB
885,banget,NN
886,coklat,NN
887,cinta,VB
888,make,FW
889,up,FW
890,skincare,FW
891,kuliah,NN
892,semester,NN
893,jurus,NN
894,sastra,NN
895,inggris,NN
896,uin,NN
897,sunan,NN
898,kalijaga,NN
899,gamers,NN
900,doyan,NN
901,main,FW
902,pubg,FW
903,jual,FW
904,pulsa,FW
905,skincare,FW
906,bah,FW
907,kamis,NN
908,happy,FW
909,pilih,FW
910,lagu,FW
911,karaoke,FW
912,day,FW
913,pustaka,SC
914,uin,NN
915,sunan,NN
916,kalijaga,NN
917,prof,NN
918,almakin,RB
919,dr,VB
920,anis,NN
921,masruri,VB
922,dr,NN
923,muhrisun,VB
924,dr,NN
925,witriyani,VB
926,rofah,NN
927,phd,NN
928,liana,NN
929,aisyah,NN
930,ma,NN
931,marwiyah,NN
932,mlis,NN
933,aning,NN
934,ayu,NN
935,kusuma,OD
936,orang,NN
937,mahasiswa,NN
938,prodi,NN
939,ilmu,NN
940,pustaka,SC
941,uin,NN
942,raden,NN
943,fatah,NN
944,palembang,NN
945,kunjung,NN
946,pustaka,SC
947,uin,NN
948,sunan,NN
949,kalijaga,NN
950,dasar,NN
951,kaji,NN
952,komunikasi,NN
953,non,RB
954,verbal,JJ
955,prespektif,JJ
956,calon,NN
957,pimpin,NN
958,yg,NN
959,malam,NN
960,laku,NN
961,debat,NN
962,capres,NN
963,cawapres,NN
964,persen,CD
965,paham,NN
966,pesan,NN
967,lisan,NN
968,persen,CD
969,gestur,NN
970,sisa,NN
971,ari,NN
972,tim,NN
973,sukses,NN
974,pakar,NN
975,komunikasi,NN
976,uin,NN
977,sunan,NN
978,kalijaga,NN
979,yk,NN
980,rama,JJ
981,kerta,CC
982,mukti,VB
983,prespektif,JJ
984,pimpin,NN
985,dpt,NN
986,lihat,VB
987,gestur,NN
988,pandang,VB
989,mata,NN
990,tatap,NN
991,lawan,NN
992,bicara,NN
993,indikasi,NN
994,dengar,SC
995,terima,VB
996,amp,NN
997,telaah,NN
998,informasi,NN
999,posisi,NN
1000,duduk,NN
1001,samping,NN
1002,lawan,NN
1003,bicara,NN
1004,indikasi,NN
1005,egois,NN
1006,kerja,NN
1007,pakar,NN
1008,komunikasi,NN
1009,uin,NN
1010,sunan,NN
1011,kalijaga,NN
1012,yk,NN
1013,rama,JJ
1014,kerta,CC
1015,atlet,FW
1016,atlet,FW
1017,ukm,FW
1018,taekwondo,FW
1019,uin,FW
1020,sunan,NN
1021,kalijaga,NN
1022,hasil,NN
1023,emas,NN
1024,amp,FW
1025,perak,FW
1026,ajang,FW
1027,instiper,FW
1028,taekwondo,FW
1029,championship,FW
1030,sabtu,FW
1031,minggu,NN
1032,januari,NN
1033,juara,NN
1034,diy,FW
1035,min,FW
1036,cpns,FW
1037,uin,FW
1038,sunan,NN
1039,kalijaga,NN
1040,atlet,FW
1041,atlet,FW
1042,ukm,FW
1043,taekwondo,FW
1044,uin,FW
1045,sunan,NN
1046,kalijaga,NN
1047,hasil,NN
1048,emas,NN
1049,amp,FW
1050,perak,FW
1051,ajang,FW
1052,instiper,FW
1053,taekwondo,FW
1054,championship,FW
1055,sabtu,FW
1056,minggu,NN
1057,januari,NN
1058,juara,NN
1059,international,FW
1060,conference,FW
1061,tema,FW
1062,on,FW
1063,re,FW
1064,making,FW
1065,indonesia,FW
1066,challenges,FW
1067,and,FW
1068,opportunities,FW
1069,januari,VB
1070,uin,NN
1071,sunan,NN
1072,kalijaga,NN
1073,yogyakarta,NN
1074,ihtiar,JJ
1075,pikir,VB
1076,negara,NN
1077,indonesia,NN
1078,negara,NN
1079,daulat,NN
1080,sepenuh,JJ
1081,putri,NN
1082,mala,NN
1083,devianti,NN
1084,mahasiswa,NN
1085,prodi,NN
1086,ilmu,NN
1087,komunikasi,NN
1088,fakultas,NN
1089,ilmu,NN
1090,sosial,JJ
1091,humaniora,NN
1092,uin,NN
1093,sunan,NN
1094,kalijaga,NN
1095,hasil,NN
1096,harga,NN
1097,ajang,NN
1098,pilih,VB
1099,putri,NN
1100,nyuwun,SC
1101,tolong,VB
1102,bek,NN
1103,konco,NN
1104,pean,NN
1105,sing,FW
1106,nemu,FW
1107,dompet,FW
1108,n,FW
1109,wahyu,NN
1110,joko,NN
1111,tinggal,VB
1112,juragan,NN
1113,sambel,NN
1114,jalan,NN
1115,sunan,NN
1116,kalijaga,NN
1117,no,NN
1118,area,NN
1119,uin,NN
1120,kasir,NN
1121,dkk,NN
1122,yg,NN
1123,nemu,VB
1124,temu,VB
1125,unjung,NN
1126,isi,NN
1127,sim,NN
1128,ac,FW
1129,ktp,FW
1130,atm,FW
1131,uang,NN
1132,rb,NN
1133,kaya,JJ
1134,selamat,NN
1135,kenzuhri,NN
1136,handini,NN
1137,wijaya,NN
1138,yg,FW
1139,lolos,FW
1140,cpns,FW
1141,dosen,FW
1142,uin,FW
1143,sunan,NN
1144,kalijaga,NN
1145,yogyakarta,NN
1146,moga,NN
1147,sukses,NN
1148,jalan,NN
1149,profesi,NN
1150,harap,VB
1151,tamu,NN
