,Word,POS
715,indonesia,NN
716,ugm,FW
717,its,FW
718,itb,FW
719,ipb,FW
720,uns,FW
721,unair,FW
722,undip,FW
723,universitas,NN
724,padjajaran,NN
725,parahiyangan,NN
726,universitas,NN
727,trisakti,NN
728,atmajaya,NN
729,guru,NN
730,gabung,VB
731,riah,NN
732,acara,NN
733,jokowimantapbetul,JJ
734,dw,NN
735,pas,NN
736,ngaji,NN
737,tpa,NN
738,sampe,NN
739,gerbang,NN
740,tpa,NN
741,nya,NN
742,nih,FW
743,jay,FW
744,goda,FW
745,cilor,FW
746,dw,MD
747,yakan,VB
748,dw,MD
749,buka,VB
750,pintu,NN
751,hati,VB
752,jay,FW
753,dw,NN
754,kaum,NN
755,yg,NN
756,tuju,VB
757,serah,NN
758,resiko,NN
759,tuang,NN
760,kitab,NN
761,suci,JJ
762,hoax,NN
763,konfersi,NN
764,pers,NN
765,maaf,NN
766,hmmm,NN
767,kali,NN
768,pulang,VB
769,ngampus,NN
770,bawa,VB
771,motor,NN
772,ujung,NN
773,limau,NN
774,manis,NN
775,ujung,NN
776,lubuk,NN
777,begalung,VB
778,sadar,NN
779,robin,FW
780,antoine,FW
781,griezmann,FW
782,beda,VB
783,gaya,NN
784,rambut,NN
785,aja,NN
786,wkwkwk,VB
787,bersyukuuurr,NN
788,bgt,NN
789,nemu,VB
790,buku,NN
791,asli,JJ
792,teori,NN
793,semiotika,SC
794,peirce,FW
795,pus,FW
796,atmajaya,FW
797,terluuuv,FW
798,dah,FW
799,emg,FW
800,tuh,FW
801,pus,FW
802,bum,NN
803,haryadi,VB
804,ismail,NN
805,id,FW
806,ted,FW
807,wicak,FW
808,bookey,FW
809,lumayan,FW
810,mas,FW
811,gue,FW
812,jalan,NN
813,kaki,NN
814,dri,NN
815,diponegoro,NN
816,krn,NN
817,ga,NN
818,da,NN
819,bis,NN
820,kota,NN
821,yg,FW
822,mw,FW
823,angkut,FW
824,tumpang,FW
825,yg,FW
826,nyangkut,FW
827,dukuh,FW
828,nyaksiin,FW
829,riuh,VB
830,dri,NN
831,atmajaya,NN
832,aksi,NN
833,aksi,NN
834,semanggi,NN
835,tpi,NN
836,ga,NN
837,pake,FW
838,kencing,FW
839,celana,SC
840,sii,VB
841,dw,FW
842,ya,FW
843,donggg,FW
844,dw,FW
845,yaudah,FW
846,cuddle,FW
847,ama,FW
848,guling,FW
849,sabar,NN
850,pilpres,NN
851,viral,JJ
852,atmajaya,NN
853,viral,JJ
854,hujan,NN
855,lebat,NN
856,tani,VB
857,cangkir,NN
858,teh,FW
859,panas,FW
860,mie,FW
861,rebus,FW
862,nonton,FW
863,serial,FW
864,favorit,FW
865,gak,FW
866,minimal,JJ
867,viral,NN
868,tahap,NN
869,tahap,NN
870,selebtwit,NN
871,atmajaya,NN
872,femes,NN
873,nih,JJ
874,nonton,FW
875,the,FW
876,defender,FW
877,kayak,FW
878,ngikutin,FW
879,serial,FW
880,biar,FW
881,nyambung,VB
882,viral,NN
883,tweet,NN
884,nya,PRP
885,selamat,NN
886,tim,NN
887,menang,NN
888,j,NN
889,atmajaya,NN
890,banggaatma,NN
891,kamiatma,NN
892,tournament,FW
893,basket,FW
894,estafet,FW
895,dodgeball,FW
896,haean,NN
897,jsp,FW
898,moga,FW
899,nggak,FW
900,hoax,FW
901,aminnn,FW
902,dw,FW
903,selamat,FW
904,ajay,FW
905,tinggal,VB
906,kabar,NN
907,bahagyanya,NN
908,aja,NN
909,nih,NN
910,kena,SC
911,cemewew,NNP
912,terimakasih,MD
913,gol,VB
914,casemiro,NN
915,modric,X
916,malam,NN
917,minggu,NN
918,senang,JJ
919,madrid,FW
920,top,FW
921,wkwk,FW
922,alhamdulillaaah,RP
923,syadiah,NN
924,ah,FW
925,kek,FW
926,org,FW
927,lo,FW
928,asli,FW
929,deh,FW
930,ngakak,FW
931,gue,FW
932,bunuh,VB
933,hahahaha,NN
934,bunuh,VB
935,cina,NN
936,kampus,NN
937,atmajaya,NN
938,siapaaa,NN
939,yaaaaaaa,NN
940,prabowo,FW
941,lg,FW
942,gak,FW
943,indo,FW
