,Word,POS
951,bocah,NN
952,tar,NN
953,nang,NN
954,kalo,NN
955,ketangkep,NN
956,hahhaha,NN
957,ad,NN
958,amak,NN
959,hs,NN
960,hi,NN
961,pantes,NN
962,otak,NN
963,nya,PRP
964,busuk,VB
965,jkw,FW
966,ad,FW
967,amak,FW
968,hs,FW
969,hi,FW
970,jembut,FW
971,dajjal,FW
972,ngapain,FW
973,uajy,FW
974,karo,FW
975,cedekk,FW
976,wkwkw,FW
977,ad,NN
978,amak,NN
979,hs,NN
980,hi,NN
981,ga,NN
982,sekolah,NN
983,ky,FW
984,nya,FW
985,atw,FW
986,bolos,FW
987,pas,FW
988,ajar,FW
989,pspb,FW
990,keluarga,NN
991,uajy,FW
992,gelar,FW
993,raya,NN
994,natal,JJ
995,ad,FW
996,amak,FW
997,hs,FW
998,hi,FW
999,arek,FW
1000,mabok,FW
1001,racun,FW
1002,tikus,FW
1003,ad,NN
1004,amak,NN
1005,hs,NN
1006,hi,NN
1007,pki,VB
1008,kelas,NN
1009,sejarah,NN
1010,juang,NN
1011,bangsa,NN
1012,mas,NN
1013,fyi,NN
1014,partai,NN
1015,udah,MD
1016,bubar,VB
1017,ad,NN
1018,amak,NN
1019,hs,NN
1020,hi,NN
1021,suka,VB
1022,goreng,NN
1023,basi,NN
1024,ya,NN
1025,ad,FW
1026,amak,FW
1027,hs,FW
1028,hi,FW
1029,polri,FW
1030,kampret,FW
1031,mh,FW
1032,gtuu,FW
1033,lpornya,RB
1034,medsos,VB
1035,gilir,NN
1036,ciduk,NN
1037,bilang,NN
1038,didzalimi,NN
1039,ad,NN
1040,amak,NN
1041,hs,NN
1042,hi,NN
1043,tangkap,VB
1044,ni,NN
1045,bocah,NN
1046,bego,FW
1047,tebar,FW
1048,hoax,FW
1049,ad,FW
1050,amak,FW
1051,hs,FW
1052,hi,FW
1053,mulut,FW
1054,nya,FW
1055,si,FW
1056,wowo,FW
1057,nih,FW
1058,bocah,FW
1059,hoax,FW
1060,lu,FW
1061,dasar,NN
1062,anak,NN
1063,prri,NN
1064,lu,NN
1065,ad,NN
1066,amak,NN
1067,hs,NN
1068,hi,NN
1069,ciduk,NN
1070,nnati,VB
1071,mewek,NN
1072,tweet,NN
1073,nya,PRP
1074,tuduh,VB
1075,oakbjokowi,NN
1076,megawati,VB
1077,pki,VB
1078,nilai,NN
1079,tau,NN
1080,mahasiswa,NN
1081,ti,NN
1082,milik,NN
1083,kendala,NN
1084,nilai,NN
1085,gantung,VB
1086,dosen,NN
1087,input,VB
1088,fe,FW
1089,uajy,FW
1090,arti,NN
1091,remedi,NN
1092,bayar,VB
1093,cetak,NN
1094,sbpk,JJ
1095,info,NN
1096,from,NN
1097,program,NN
1098,pascasarjana,NN
1099,universitas,NN
1100,atma,NN
1101,jaya,NN
1102,yogyakarta,NN
1103,buka,VB
1104,daftar,NN
1105,mahasiswa,NN
1106,tahap,NN
1107,ii,NN
1108,pilih,VB
1109,prodi,NN
1110,magister,NN
1111,ilmu,NN
1112,komunikasi,NN
1113,fe,FW
1114,uajy,FW
1115,daftar,NN
1116,cetak,NN
1117,sbpk,NN
1118,bayar,VB
1119,kah,NN
1120,terima,VB
1121,kasih,MD
1122,herregistrasi,NN
1123,amp,NN
1124,biaya,NN
1125,didik,NN
1126,program,NN
1127,ta,NN
1128,semester,NN
1129,genap,VB
1130,fe,FW
1131,uajy,FW
1132,fe,FW
1133,uajy,FW
1134,ktm,FW
1135,rusak,JJ
1136,pakai,VB
1137,krs,FW
1138,urus,FW
1139,krs,FW
1140,terimakasih,FW
1141,uajy,FW
1142,matkul,NN
1143,presentasi,NN
1144,arsitektural,JJ
1145,ngasah,VB
1146,skill,FW
1147,gambar,FW
1148,tenang,FW
1149,sketch,FW
1150,kek,NN
1151,ntar,IN
1152,diajarin,NN
1153,yg,NN
1154,nilai,NN
1155,bagus,JJ
1156,bener,FW
1157,an,FW
1158,perspektif,FW
1159,matkul,FW
1160,semester,FW
1161,informasi,NN
1162,alih,VB
1163,bank,NN
1164,cimb,NN
1165,niaga,NN
1166,kcp,FW
1167,cimb,FW
1168,uaj,FW
1169,babarsari,FW
1170,mohon,FW
1171,perhati,VB
1172,edwin,FW
1173,cakepppppp,FW
1174,demen,FW
1175,nih,FW
1176,demeeen,FW
1177,mas,FW
1178,lulus,FW
1179,fh,FW
1180,uajy,FW
1181,ya,FW
1182,pantes,FW
1183,bijak,FW
1184,hahahaahahaa,FW
1185,terimakasih,MD
1186,followback,VB
1187,nya,NN
1188,stefanus,JJ
1189,mahasiswa,NN
1190,uajy,FW
1191,prodi,NN
1192,teknik,NN
1193,industri,NN
1194,nya,NN
1195,isi,NN
1196,konten,NN
1197,tweet,NN
1198,mutu,NN
1199,maaf,NN
1200,fe,FW
1201,uajy,FW
1202,jadwal,NN
1203,uji,NN
1204,dadar,NN
1205,prodi,NN
1206,manajemen,NN
1207,blm,NN
1208,ya,NN
1209,siscajkt,FW
1210,uajy,FW
1211,tunggu,FW
1212,iklan,NN
1213,siatma,NN
1214,ga,NN
1215,dihilangin,NN
1216,po,NN
1217,min,NN
1218,jdi,NN
1219,susah,JJ
1220,buka,VB
1221,siatma,NN
1222,error,NN
1223,mulu,JJ
