,Word,POS
761,program,NN
762,nawacita,PRP
763,dorong,VB
764,kualitas,NN
765,demokrasi,NN
766,indonesia,NN
767,rabusatu,CD
768,alumni,PR
769,ugm,VB
770,komplek,NN
771,ugm,NN
772,diahworo,FW
773,feb,FW
774,ugm,FW
775,jakpus,FW
776,urusin,FW
777,aja,FW
778,mending,FW
779,wo,FW
780,ngurusin,NN
781,rakyat,NN
782,kakk,NN
783,dongg,NN
784,beneran,NN
785,tp,FW
786,cod,FW
787,ugm,FW
788,orang,NN
789,mudah,JJ
790,motivasi,NN
791,masuk,VB
792,ugm,NN
793,masuk,VB
794,hutan,NN
795,koor,NN
796,lingkung,NN
797,masuk,VB
798,panjat,NN
799,masuk,VB
800,forestation,NN
801,ya,NN
802,tau,NN
803,motivasi,NN
804,sosiolog,NN
805,universitas,NN
806,gadjah,NN
807,mada,IN
808,ugm,FW
809,arie,FW
810,sudjito,FW
811,terang,NN
812,pimpin,NN
813,presiden,NN
814,jokowi,NN
815,jusuf,NN
816,kalla,NN
817,konsolidasi,NN
818,program,NN
819,nawacita,PRP
820,dorong,VB
821,kualitas,NN
822,demokrasi,NN
823,indonesia,NN
824,rabusatu,CD
825,sosiolog,NN
826,universitas,NN
827,gadjah,NN
828,mada,IN
829,ugm,FW
830,arie,FW
831,sudjito,FW
832,terang,NN
833,pimpin,NN
834,presiden,NN
835,jokowi,NN
836,jusuf,NN
837,kalla,NN
838,konsolidasi,NN
839,program,NN
840,nawacita,PRP
841,dorong,VB
842,kualitas,NN
843,demokrasi,NN
844,indonesia,NN
845,rabusatu,CD
846,raditya,NN
847,kadang,NN
848,jg,FW
849,yg,FW
850,tidur,FW
851,sampe,FW
852,pagi,NN
853,pos,NN
854,ronda,NN
855,popeye,FW
856,jl,FW
857,alamanda,FW
858,jg,FW
859,beli,VB
860,mbah,VB
861,pasang,NN
862,suami,NN
863,istri,NN
864,duduk,NN
865,deket,NN
866,mm,NN
867,ugm,NN
868,bunderan,NN
869,teknik,NN
870,ugm,FW
871,dr,FW
872,kp,FW
873,klo,FW
874,ga,NN
875,salah,JJ
876,neng,NN
877,bgt,NN
878,pas,NN
879,tumbas,JJ
880,iya,NN
881,gaksih,NN
882,bareng,NN
883,ugm,NN
884,with,FW
885,all,FW
886,the,FW
887,bad,FW
888,press,FW
889,recently,FW
890,this,FW
891,is,FW
892,slight,FW
893,gasp,FW
894,of,FW
895,fresh,FW
896,air,NN
897,bahas,VB
898,waras,NN
899,dosen,NN
900,pidana,NN
901,ugm,FW
902,law,FW
903,ruu,FW
904,a,FW
905,t,FW
906,i,FW
907,hapus,FW
908,keras,JJ
909,seksual,JJ
910,raditya,NN
911,ugm,FW
912,yg,FW
913,jual,FW
914,bgitu,FW
915,deket,FW
916,bunderan,NN
917,teknik,NN
918,jg,FW
919,sm,FW
920,deket,FW
921,hutan,NN
922,blom,NN
923,sempet,FW
924,ngobrol,FW
925,iyaa,NN
926,ga,NN
927,sampe,NN
928,masuk,VB
929,portal,NN
930,ugm,NN
931,kayak,CD
932,raditya,NN
933,yg,NN
934,lembah,VB
935,ugm,NN
936,jalan,NN
937,sunmor,NN
938,kah,NN
939,mas,NN
940,ugm,FW
941,sampe,FW
942,tembus,FW
943,ft,FW
944,uny,FW
945,ugm,NN
946,ketemu,VB
947,anak,NN
948,beda,VB
949,bbrp,FW
950,category,FW
951,kenalin,FW
952,nama,NN
953,sy,FW
954,lebah,VB
955,blablabla,NN
956,kuliah,NN
957,kuliah,NN
958,undip,FW
959,gue,FW
960,lupa,FW
961,undip,FW
962,ugm,FW
963,ohh,FW
964,ipk,FW
965,nya,NN
966,lulus,NN
967,kampus,NN
968,diam,VB
969,ribu,CD
970,bahasa,NN
971,alhasil,NN
972,jd,FW
973,viral,FW
974,bbrp,FW
975,kmudian,NN
976,hadir,VB
977,tahsinul,NN
978,qur,NN
979,an,NN
980,bicara,NN
981,dr,NN
982,muhammad,NN
983,nur,NN
984,juri,NN
985,mtq,NN
986,nasional,JJ
987,insyaallah,VB
988,selenggara,NN
989,sabtu,NN
990,segi,NN
991,masjid,NN
992,kampus,NN
993,ugm,NN
994,daftar,NN
995,tahsin,NN
996,maskam,NN
997,nama,NN
998,instansi,NN
999,kirim,NN
1000,abyan,NN
1001,terima,CD
1002,kasoh,NN
1003,ituuu,NN
1004,gsp,NN
1005,wes,NN
1006,mlebu,NN
1007,sleman,NN
1008,jogja,NN
1009,utara,NN
1010,batese,FW
1011,sakdurunge,FW
1012,halte,FW
1013,kopma,NN
1014,vokasi,NN
1015,karo,NN
1016,bunderan,NN
1017,ugm,NN
1018,ugm,NN
1019,undip,NN
1020,bismillah,NN
1021,acara,NN
1022,nya,NN
1023,tgl,NN
1024,april,NN
1025,ugm,NN
1026,tanggal,NN
1027,segitu,SC
1028,uas,VB
1029,sekjen,NN
1030,acara,NN
1031,ugm,NN
1032,ga,NN
1033,undur,NN
1034,undur,NN
1035,nya,NN
1036,abis,NN
1037,unsoed,FW
1038,uts,FW
1039,biar,FW
1040,enak,NN
1041,gitu,SC
1042,kesel,NN
1043,ya,NN
1044,gimana,NN
1045,ya,NN
1046,ugm,NN
1047,alamshah,NN
1048,kakak,VB
1049,pat,NN
1050,kay,FW
1051,sosiolog,NN
1052,universitas,NN
1053,gadjah,NN
1054,mada,IN
1055,ugm,FW
1056,arie,FW
1057,sudjito,FW
1058,terang,NN
1059,pimpin,NN
1060,presiden,NN
1061,jokowi,NN
1062,jusuf,NN
1063,kalla,NN
1064,konsolidasi,NN
1065,program,NN
1066,nawacita,PRP
1067,dorong,VB
1068,kualitas,NN
1069,demokrasi,NN
1070,indonesia,NN
1071,rabusatu,CD
1072,coba,NN
1073,damai,JJ
1074,kayak,CD
1075,ugm,NND
1076,gak,NEG
1077,ngomong,VB
1078,ugm,NN
1079,bong,VB
1080,ente,NN
