,Word,POS
1124,mbok,FW
1125,req,FW
1126,lagu,FW
1127,queen,FW
1128,love,FW
1129,of,FW
1130,my,FW
1131,life,FW
1132,radio,FW
1133,teman,NN
1134,dr,FW
1135,fathul,FW
1136,wahid,FW
1137,rektor,NN
1138,uii,NN
1139,dr,NN
1140,sukamta,NN
1141,wakil,NN
1142,rektor,NN
1143,umy,FW
1144,dr,FW
1145,mukti,FW
1146,fajar,FW
1147,nd,FW
1148,staf,FW
1149,ahli,FW
1150,rektor,FW
1151,umy,FW
1152,acara,NN
1153,nikah,NN
1154,putra,NN
1155,prof,NN
1156,yunahar,NN
1157,ilyas,JJ
1158,masuk,VB
1159,akun,FW
1160,ig,FW
1161,umy,FW
1162,cantik,NN
1163,seleksi,NN
1164,ketat,JJ
1165,tau,CC
1166,informasi,NN
1167,fakultas,NN
1168,hubung,VB
1169,tingkat,NN
1170,soft,FW
1171,skill,FW
1172,bekal,FW
1173,pasuk,VB
1174,dunia,NN
1175,kerja,NN
1176,ft,FW
1177,umy,FW
1178,selenggara,NN
1179,bekal,JJ
1180,wisuda,VB
1181,calon,NN
1182,wisudawan,NN
1183,liput,VB
1184,teknik,NN
1185,sipil,JJ
1186,teknik,NN
1187,elektro,NN
1188,teknik,NN
1189,mesin,NN
1190,teknik,NN
1191,informatika,SC
1192,umy,FW
1193,jerr,FW
1194,wkwk,FW
1195,hubung,VB
1196,tingkat,NN
1197,soft,FW
1198,skill,FW
1199,bekal,FW
1200,pasuk,VB
1201,dunia,NN
1202,kerja,NN
1203,fakultas,NN
1204,teknik,NN
1205,universitas,NN
1206,muhammadiyah,NN
1207,yogyakarta,NN
1208,selenggara,NN
1209,bekal,JJ
1210,wisuda,VB
1211,calon,NN
1212,wisudawan,NN
1213,lingkung,VB
1214,fakultas,NN
1215,teknik,NN
1216,umy,FW
1217,emang,NN
1218,mos,FW
1219,umy,FW
1220,mataf,FW
1221,lho,FW
1222,aduhhh,VB
1223,payah,NN
1224,laa,NN
1225,nama,NN
1226,nak,NN
1227,nii,NN
1228,umy,FW
1229,salah,FW
1230,lakk,FW
1231,alaaahaaiiii,FW
1232,bulu,FW
1233,je,FW
1234,pale,FW
1235,otak,NN
1236,dgr,NN
1237,nama,NN
1238,maaf,NN
1239,gus,FW
1240,sporto,FW
