,0
jago,1.2365271200488346
kendara,1.2358876788145654
lt,1.2342512810340165
alam,1.231875337687075
telkom,1.2293864684027502
vii,1.22612689146036
nedniel,1.2258620312526567
serius,1.224879109679967
total,1.2247673409641802
lelah,1.2198138581819942
fandom,1.2159423182683327
air,1.2140892235469805
samigaluh,1.2132447872610808
tanggung,1.2132447872610808
negri,1.2112098732503735
otw,1.210836786588663
maranatha,1.2096335552625859
do,1.2087661457824215
kaki,1.2067031718601178
bantul,1.2042944950431642
pimpin,1.2038511294209255
rekomendasikost,1.202499755135115
pendeta,1.2024480285920753
dosa,1.2004794930966443
selasa,1.1988179110921362
session,1.1977285861887386
your,1.1971093217879527
pamer,1.195888141686837
bedah,1.1958597029171938
makassar,1.1957840212858764
studio,1.1953306669599884
bnyk,1.1947067599798584
we,1.188957818352117
pu,1.188892034042472
suruh,1.1881858885952559
traffic,1.1877993090038648
fui,1.1869881379202487
keluarga,1.186535329861648
narasinewsroom,1.1860142754858105
ton,1.1851679461431346
gsp,1.1849670054285397
maaf,1.1848611942303697
huhu,1.1814565853728511
mbok,1.1757512451584817
ampta,1.17411162055314
tewas,1.172532153971634
persis,1.1712339585957958
buang,1.169899216008768
thank,1.1680465277662633
pesta,1.1679843800827143
campur,1.1660346600032874
mhs,1.1641450560854463
kecap,1.16253703994117
desember,1.1617068362470233
stmm,1.1601335163636963
henti,1.1586160355758086
bilang,1.1548067539271283
nanya,1.1541957762318693
nganggur,1.154060757738236
design,1.1535012436423346
doang,1.1507523317531896
libur,1.1473555838108596
senior,1.1459759559146308
ttg,1.1453580095460012
gelombang,1.1445862643426978
akakom,1.142517052213728
dodol,1.1419084485536422
kick,1.137301611120192
off,1.137301611120192
gki,1.1365941094481335
atm,1.135872998806013
jenenge,1.1347074643924748
dlm,1.133899012358049
kelola,1.1317890682731115
project,1.131337163016053
hanseo,1.1300923891357382
carat,1.128499056023471
fanchant,1.128499056023471
sivitas,1.1236739685049084
akademika,1.1236739685049084
padu,1.1221095041513562
salatiga,1.1219873117653507
negara,1.1211267328394292
care,1.1209596113863205
wanita,1.1185579066692344
kenang,1.1162182287915028
jumat,1.115824850015024
proudly,1.1122094540004808
indo,1.1095771151202811
journey,1.106971775295529
our,1.106971775295529
throwback,1.106971775295529
wk,1.1055755872115143
lha,1.1048932119774213
pilih,1.1027913357569656
kumpul,1.1015421278315438
sosial,1.0998756030517303
tugu,1.0998705698818703
aju,1.099766396058151
cepat,1.0986511056378938
hall,1.0953349562584205
nyampe,1.0953250148415714
kos,1.0944606131234695
asik,1.0873892096230817
present,1.0841975437422922
kerjasama,1.0828452037172884
korban,1.0818189418543642
bro,1.080137699419509
terminal,1.0791892269162506
kab,1.0747343829715044
reuni,1.0735046848679963
global,1.065833822314381
mutualan,1.0654738463443971
umby,1.0626551417984336
management,1.0617162210467637
tsb,1.0615937868612644
cantik,1.0615470568366412
adik,1.0613039613535478
tonton,1.061153485769225
itenas,1.0600445692818383
asa,1.0536636701879325
capres,1.0515593064887527
ngakak,1.0505957451659258
pkl,1.0502594795760554
deret,1.0499797675716422
room,1.0420220030309344
komang,1.0415215345384452
kampung,1.0411385394183794
wahidin,1.040603577190807
tetep,1.0404965480472093
uinsuka,1.0400083070249129
solo,1.0395663985188721
kl,1.035268973809906
didik,1.032124653230698
bbrp,1.0273041081513385
as,1.0204723731246577
katolik,1.0204453258400261
ukrim,1.020129977649049
surat,1.0184076016783097
leadership,1.0163408987134455
talent,1.0162519263923915
nyari,1.0117217986663767
only,1.0053393246604125
kulonprogo,1.0050627137648993
