,Word,Weight,POS
479,susah,2.975432145596952,NN
480,bangun,2.974174679230019,VB
481,benah,2.9571310021338193,NN
482,rindu,2.9470063863521667,NN
483,agenda,2.9419890633527306,NN
484,engga,2.9407110902707414,SC
485,mz,2.9331632778326586,FW
486,mie,2.932767216827533,FW
487,ealah,2.925439939501523,NN
488,putra,2.9219591461290615,NN
489,hmmm,2.9204711483421235,NN
490,gedung,2.9161556166665163,NN
491,angkring,2.915145329888082,FW
492,the,2.905906932932396,FW
493,gamau,2.904584644385734,NN
494,maba,2.895814206304345,NN
495,kono,2.8877687464472697,FW
496,tuku,2.8870392187475726,NN
497,woy,2.8845470003666116,FW
498,kene,2.875531101484085,FW
499,gaji,2.873912469053093,NN
500,mohon,2.8678639176514,FW
501,mahasiswi,2.866050120099211,NN
502,katolik,2.8633279332122124,NN
503,mall,2.8614171195576557,FW
504,sitik,2.8605427355221327,JJ
505,sultan,2.8323535541145137,NN
506,fokus,2.8319766058166667,NN
507,psikologi,2.830233899872629,NN
508,dap,2.8288068295312767,VB
509,skrg,2.823649968616875,NN
510,nuwun,2.82216089143272,NN
511,rapat,2.8196120376378007,NN
512,nax,2.8185077107945626,FW
513,nyari,2.810122382225856,IN
514,kelola,2.802595473331542,VB
515,swasta,2.802344177290672,JJ
516,yak,2.7990053909009127,NN
517,juara,2.794713915411352,NN
518,dolan,2.791183805562742,NN
519,ciu,2.786796412381131,NN
520,golek,2.7844793455271377,NN
521,gampang,2.7803014070433756,NN
522,rencana,2.778737651953976,NN
523,ayah,2.778623945925651,NN
524,humanis,2.775518854290116,NN
525,mataram,2.7715107643015813,NN
526,muda,2.767792219348763,NN
527,silah,2.7641448258807477,NN
528,barang,2.7592099168660558,NN
529,indah,2.754154466821767,MD
530,cewe,2.7524834084527425,FW
531,tugas,2.7520069157065623,NN
532,wkwkkw,2.7508508706441206,FW
533,berita,2.7452748832919363,NN
534,ngerti,2.742433433311093,IN
535,merga,2.7387488393106167,NN
536,bola,2.7256232450852678,FW
537,kapel,2.721817232930592,NN
538,in,2.721613357745146,NN
539,ndang,2.718416500968514,NN
540,nderek,2.7112662838315766,NN
541,adaa,2.7071067811865475,NN
542,mahal,2.6952944250065314,JJ
543,fkip,2.690094680982452,FW
544,manajemen,2.686118385927459,NN
545,pola,2.672819075630659,NN
546,ramaaa,2.6691658378850187,NN
547,milik,2.6552282893787114,NN
548,akuntansi,2.64719606738349,NN
549,tiket,2.6458859756530346,FW
550,milih,2.639361782620316,VB
551,huhu,2.6361316542202298,FW
552,nakal,2.631466562277132,JJ
553,food,2.625915862478556,FW
554,cepet,2.621885508186028,NN
555,gudeg,2.6147073192689323,NN
556,cc,2.612561313209623,FW
557,karna,2.6041841819270117,NN
558,mutualan,2.59381249306569,NN
559,pbi,2.586459863866515,NN
560,gmn,2.5860025133797517,FW
561,via,2.5776734377451866,NN
562,doi,2.5672437662394567,NN
563,kl,2.564447051319969,FW
564,cewek,2.5610814763942953,NN
565,rum,2.560085392206586,NN
566,sok,2.559769502595343,NN
567,cepat,2.5561113655544228,JJ
568,inget,2.553968219146306,NN
569,you,2.5536008759284914,FW
570,ma,2.5532570100357903,NN
571,sugeng,2.5519030844459047,FW
572,hahahaha,2.5390518024728923,NN
573,ngantuk,2.538367420464533,SC
574,njir,2.5309739491654613,FW
575,presiden,2.529697150335177,NN
576,jemput,2.526282336241431,FW
577,solo,2.521996355629435,FW
578,raya,2.5206991846713613,NN
579,kompetisi,2.5157071090005054,NN
580,unriyo,2.5156155734529544,FW
581,jane,2.505934497975672,FW
582,urus,2.5008883593728544,FW
583,tio,2.496715732348137,NN
584,posisi,2.495111528836971,NN
585,yujiem,2.493616430747906,FW
586,enten,2.4840850824848455,NN
587,sumpah,2.4802941963911866,FW
588,yuk,2.478450383197702,FW
589,titip,2.4717861639131784,VB
590,arah,2.4699465197544064,NN
591,mosok,2.4685610074254516,FW
592,for,2.466843249414188,FW
593,dulur,2.45802391698828,NN
594,habis,2.4554662404335716,JJ
595,kandang,2.452119727645005,FW
596,dar,2.451814191258843,JJ
597,panggil,2.448681779072612,NN
598,jalur,2.4471683494515952,NN
