,Word,POS
1119,suruh,NN
1120,sadhar,JJ
1121,sadhar,VB
1122,valentine,IN
1123,budaya,NN
1124,budaya,NN
1125,guyub,NN
1126,rukun,NN
1127,dadi,VB
1128,siji,NN
1129,brajamust,FW
1130,uyub,FW
1131,selamat,NN
1132,umur,NN
1133,yk,FW
1134,soyo,FW
1135,kompak,FW
1136,soyo,FW
1137,kreatif,FW
1138,ojo,FW
1139,leren,FW
1140,dukung,FW
1141,psim,FW
1142,brajamust,FW
1143,uyub,FW
1144,brajamust,FW
1145,uyub,FW
1146,brajamust,FW
1147,uyub,FW
1148,rapat,NN
1149,pkk,NN
1150,kampung,VB
1151,bal,NN
1152,sadhar,NN
1153,selatan,NN
1154,hbd,FW
1155,dadonx,FW
1156,yanti,FW
1157,yg,FW
1158,ultah,NN
1159,mantan,JJ
1160,dosen,CD
1161,pbi,NN
1162,sadhar,NN
1163,kak,NN
1164,ashiyaaap,VB
1165,sadhar,NN
1166,wkwk,NN
1167,dimanaa,NN
1168,eh,FW
1169,sans,FW
1170,loh,FW
1171,ray,FW
1172,wkwk,FW
1173,sadhar,FW
1174,nih,FW
1175,hwhw,FW
1176,iya,NN
1177,kaan,NN
1178,jajan,NN
1179,jg,NN
1180,anak,NN
1181,sadhar,FW
1182,sm,FW
1183,teknik,FW
1184,uny,FW
1185,wkwk,FW
1186,yaaa,FW
1187,yg,NN
1188,besok,NN
1189,nonton,NN
1190,pandji,NN
1191,nggak,NN
1192,auditorium,NN
1193,sadhar,FW
1194,lho,FW
1195,profile,FW
1196,picture,FW
1197,ku,FW
1198,turnamen,NN
1199,kaleng,NN
1200,kaleng,NN
1201,langsung,RB
1202,gas,NN
1203,uii,VB
1204,umy,FW
1205,sadhar,FW
1206,unen,NN
1207,unen,NN
1208,jawa,VB
1209,mati,VB
1210,nek,NN
1211,pangku,NN
1212,ngewenehi,VB
1213,dampak,NN
1214,ala,NN
1215,prasasat,NN
1216,brainwash,NN
1217,utawa,VB
1218,cuci,NN
1219,otak,NN
1220,sing,FW
1221,sengaja,FW
1222,sadhar,FW
1223,ditularake,FW
1224,saka,SC
1225,tuwa,VB
1226,marang,NN
1227,awak,NN
1228,dhewe,NNP
1229,jawasastra,NNP
1230,tau,NN
1231,driyarkara,NN
1232,nyata,JJ
1233,sekolah,NN
1234,filsafat,VB
1235,kirain,IN
1236,cuman,NN
1237,univ,NN
1238,sadhar,NN
1239,jogja,NN
1240,rumah,NN
1241,kampus,NN
1242,uin,NN
1243,sadhar,NN
1244,atmajaya,NN
1245,amplaz,NNP
1246,wahh,VB
1247,eaa,NN
1248,piscok,FW
1249,lumer,FW
1250,deket,FW
1251,sadhar,FW
1252,emang,FW
1253,dabestt,FW
1254,sampe,FW
1255,meler,FW
1256,coklatnyaah,FW
1257,uwuu,FW
1258,sadhar,VB
1259,dah,NN
1260,mashoookkkk,JJ
1261,piodalan,NN
1262,melaspas,VB
1263,bal,NN
1264,sadhar,NN
1265,khidmat,JJ
1266,piodalan,NN
1267,melaspas,VB
1268,bal,NN
1269,sadhar,NN
1270,khidmat,JJ
1271,adududu,NN
1272,ikip,FW
1273,sadhar,FW
1274,sadhar,VB
1275,siniiii,NN
1276,ntar,IN
1277,aq,NNP
1278,ampun,SC
1279,ampun,VB
1280,tepan,NN
1281,nek,NN
1282,ro,NN
1283,topbois,NN
1284,sadhar,JJ
1285,sadhar,FW
1286,yaw,FW
1287,hehe,FW
1288,sadhar,NN
1289,rantau,CC
1290,english,VB
1291,mas,NN
1292,nek,NN
1293,nemuu,NN
1294,rantau,CC
1295,nitip,FW
1296,jersey,FW
1297,english,FW
1298,mas,FW
1299,besok,NN
1300,acara,NN
1301,sadhar,NN
1302,paham,NN
1303,ngapain,JJ
1304,kesana,WH
1305,kalo,NN
1306,dah,NN
1307,suami,NN
1308,enak,NN
1309,kali,NN
1310,ya,NN
