,0
tanding,2.195129175583434
ngomong,2.1937864310088964
pss,2.1892332784891755
ospek,2.1875596582354992
kawan,2.1862895236108275
supri,2.1838815523302175
tempe,2.1774670228738406
fh,2.165441891924485
ngene,2.1607191805359207
saran,2.1570282406702455
jago,2.1565943451839527
gonmu,2.156468063243726
sekian,2.152652906690343
doa,2.1516063194775534
santai,2.1503707865882684
mangkat,2.149497229240989
sebrang,2.1491223881075343
and,2.149061233394686
hadir,2.1476303143664643
english,2.144936544989943
sambat,2.143733944395764
sabar,2.1434732637640423
rantau,2.138718235843425
mandi,2.1323444925478103
pagar,2.128252031616362
alias,2.1255053623453737
nyesel,2.1213388091204224
knp,2.12064360977278
niku,2.1195689777857676
hoo,2.114865614679993
kosan,2.114483358755177
udu,2.1118317909541533
toilet,2.1083042377967725
yah,2.1004065615260386
aing,2.0965801189450506
ratau,2.0958624831310515
bole,2.0938987620179472
sibuk,2.0888885253617357
tidur,2.0888411148625012
seng,2.087310212889777
ah,2.0859062036011204
bus,2.078435983850416
dgn,2.0769738547611425
roti,2.076505362209291
edar,2.074919872425712
ajak,2.073368764969538
rasah,2.073133691247088
stiper,2.0723468608629116
cek,2.0713866783807613
denger,2.0669414998348783
fm,2.0647591057221923
pacar,2.0626468453353817
sedih,2.0611285630919935
kkn,2.0606476813778234
la,2.0564636575438073
ap,2.054520421577947
trbntmr,2.0503796354315957
wagu,2.0488953387866737
niat,2.0432942376701413
cita,2.0406796883298997
bunderan,2.040590051572236
apartemen,2.036993304244687
weh,2.034613394929198
wing,2.0339036494442375
target,2.0337734399776446
mawon,2.033687847770424
jeneng,2.0290922996683367
wqwq,2.02729797053811
mengko,2.0234420914958515
mari,2.0232167721408367
wangun,2.0171903300468004
ubah,2.014369776198135
guru,2.014119935183468
barat,2.005979209493665
pingsan,2.004145812502513
jawa,2.0020494173906376
salam,1.999554250439774
kasi,1.998994132399038
kmpus,1.996119779382165
kobis,1.9939655211164873
edan,1.9864972736032982
utk,1.9824754630411516
korban,1.9795793824427625
tdk,1.9791944485153157
sabtu,1.9701939040888554
wedi,1.9697299909149026
gila,1.9684132500131328
ngko,1.9670559942559709
bar,1.9657738380157814
syukur,1.9647231825426503
pintu,1.9596723075110405
nyanyi,1.959230594525927
mata,1.9551078530102195
gas,1.9548586704290274
ngopi,1.9545902814017997
share,1.9540142437259984
coach,1.951521336273327
wahh,1.950927553930256
cabang,1.9494879348881309
serius,1.949187181807517
balap,1.9483842394332886
sir,1.9469621230145084
dinggo,1.9394412164082782
ac,1.9370197746169322
turun,1.9301453095946353
kait,1.9267764979846422
njenengan,1.9261266179518526
babarsari,1.9232302039256302
mapasadha,1.9204104726061886
rugi,1.9173994393020948
idola,1.91162328486758
lantai,1.9095007633746404
godean,1.9058331870431993
didik,1.9043565323688918
ko,1.8989212007530791
rencang,1.8964602365241607
vladoout,1.8956129405702562
pakai,1.8947486091594308
byk,1.8904984000160792
panti,1.886339774377314
rapih,1.886339774377314
provokasi,1.8860361910569825
film,1.8852572144855195
mantan,1.8845747547414395
lengkap,1.8838340946984433
ama,1.881104015533397
gang,1.8793962696949806
ofc,1.8771146546240927
ngajar,1.8669841251315655
jl,1.8635437796326582
concat,1.8632793677405535
islam,1.8617274548458609
radio,1.859755530704306
kasar,1.8591174487765445
katholik,1.8587707213115068
soale,1.8565361757416958
tenang,1.8530466429219739
dikit,1.852918247558957
pts,1.8382994289992838
match,1.8376742096777328
duduk,1.8335112821998514
wkwkwkw,1.8333458789957975
kaget,1.832474982143248
gelem,1.8280949971354357
sampun,1.8276216155957816
versi,1.8274615345356688
teman,1.825717533987362
berangkat,1.8253715281885574
store,1.8244156417131576
agama,1.8227320490288281
dudu,1.822469720417708
sikap,1.819756610605077
dukacita,1.8184051845045712
sad,1.8181320651636677
bahan,1.816907506041793
baciro,1.8124993556214917
smp,1.8121906331406188
ulang,1.8120466091382113
ngendi,1.8117566438374821
sponsor,1.8004150018515885
bingung,1.8002383233581043
ngapunten,1.7995793529527835
ujicoba,1.7992781227201533
dm,1.7963540433601652
nggk,1.7952499712553573
cen,1.7946698774616177
beb,1.7941315903258648
dasar,1.7900060184531594
